"","x","y"
"7477x5743",7477.4733782602,5742.6547147487
"7517x177",7517.40380297502,176.602876789223
"7495x2052",7494.94585855548,2051.83400383502
"7520x3705",7519.60291208356,3704.5092189602
"7517x5480",7517.37084202437,5479.61023895781
"7528x684",7528.12567199609,684.087132583956
"7579x2306",7578.75330299356,2306.3381729997
"7543x2643",7542.62931034483,2642.91507576661
"7537x6370",7537.38321338131,6370.38298014128
"7587x4652",7587.01248531541,4652.12744856979
"7600x4893",7600.34926804358,4892.55013050386
"7614x2795",7613.66445530726,2795.21467115287
"7636x6540",7635.88723667906,6539.99159851301
"7642x1460",7641.73344595189,1460.27068926076
"7643x2006",7643.35406070158,2005.56692217685
"7617x5072",7617.19095247434,5071.72756095967
"7624x5464",7624.25260718424,5463.74367516416
"7628x5239",7628.01866745682,5238.64061970877
"7654x5954",7654.02863688431,5954.05695558101
"7686x1701",7685.9004709152,1701.05577643108
"7672x6089",7671.61268201317,6089.07670231406
"7689x704",7688.66490261571,704.495640480632
"7690x861",7689.92357833884,860.501150306749
"7669x4314",7668.7057985468,4313.62544522012
"7707x6381",7706.72869780148,6380.88418758944
"7715x3244",7715.3555038459,3243.83582186025
"7738x4064",7737.91406639634,4064.01175271592
"7777x4212",7777.04320272988,4211.8104320273
"7708x1020",7708.25747821982,1019.93523883095
"7765x2177",7764.89995350794,2177.33660253714
"7776x4573",7776.35256696983,4572.65883902391
"7851x5945",7851.32822936468,5945.20184510211
"7789x301",7789.40267124279,301.030599375607
"7799x3095",7798.55238450538,3095.18510228191
"7825x2724",7825.11142826484,2723.868204743
"7844x1741",7844.24082232012,1741.48515255343
"7850x2552",7849.59319913149,2551.72406432856
"7828x3416",7827.89375253676,3415.82690686565
"7824x4404",7823.71855230738,4404.14323766398
"7811x1291",7810.69343863309,1291.3438136393
"7820x602",7820.13851512095,601.758179015283
"7896x3161",7895.84291084855,3160.88978824613
"7868x58",7868.05378197998,57.7968854282536
"7895x1893",7895.316910527,1892.95200483405
"7870x4890",7869.9805671983,4890.39829078439
"7863x2365",7863.03160985457,2364.90046795431
"7931x855",7930.69406060606,854.827054545455
"7863x5172",7863.27224739272,5172.37737220038
"7924x2051",7923.77265779161,2051.07965315027
"7926x3354",7925.8688611519,3353.52573829336
"7947x435",7947.48970381888,434.735541734613
"7919x2987",7919.29904040404,2986.55257575758
"7988x1375",7988.22851096402,1375.36651807826
"7987x2209",7987.07386532186,2209.17502224859
"7983x4615",7982.99524534551,4614.6530972033
"7972x6479",7972.33314049013,6479.4496794946
"7986x123",7986.38924087993,123.12872378104
"8008x5135",8008.37403765103,5134.94987355999
"8008x704",8007.72833635918,703.728365176796
"8045x2994",8045.01494396015,2994.26350404732
"8037x997",8036.87947525218,997.051690796007
"8000x5024",7999.95156157926,5024.10449813396
"8030x6140",8030.07695753895,6139.83493454129
"8046x2594",8045.82047603521,2594.26957939354
"8046x2762",8046.15131504896,2762.4369114171
"8030x3609",8029.76108796864,3608.9401453892
"8032x5781",8032.43920895974,5780.72068072512
"8068x2368",8067.95392491468,2367.86984772906
"8069x4486",8069.34642403724,4485.58366483284
"8070x1192",8070.4794891874,1192.3716342389
"8124x1052",8123.83068315666,1051.58235178642
"8037x3847",8036.59894067797,3846.69770687936
"8095x4340",8094.67758721172,4339.62509366414
"8144x806",8143.93027829092,805.991746618199
"8149x5456",8148.73664751214,5455.61757762038
"8152x5643",8151.58675965442,5643.1587384199
"8205x2801",8204.70022682374,2800.82413843565
"8164x1403",8163.86249471714,1402.82744671859
"8196x2940",8195.60025262598,2939.59852413243
"8216x4622",8216.36717295038,4622.33789264578
"8201x4795",8200.72110306022,4795.14080208084
"8200x5842",8199.88207472805,5841.75944610857
"8203x2228",8202.83334661672,2227.74356419861
"8198x6433",8198.07534681103,6433.19878193199
"8206x87",8205.80074958598,86.6992649408757
"8225x3448",8224.92383431617,3447.68051497282
"8173x250",8173.44924793055,249.965601655562
"8233x2637",8233.26461175678,2637.02372129583
"8228x5081",8228.4043924719,5080.50659194713
"8248x5370",8247.98022419628,5369.50881274676
"8240x4000",8239.79594495821,3999.8973845616
"8184x1534",8184.2962771035,1533.82258284467
"8240x1045",8240.44327176781,1044.53197009675
"8249x1258",8248.90588315356,1257.85059035694
"8255x2388",8254.69820117474,2387.66457415565
"8292x4920",8292.47079352769,4920.33542496563
"8290x4147",8290.18381824282,4147.11024301395
"8305x5229",8304.69118746975,5229.44946984029
"8342x4406",8341.91824859049,4405.68005482853
"8330x5908",8329.65733336442,5907.92935910288
"8342x976",8342.14669093899,976.057137823713
"8356x2203",8356.40719399337,2202.7454164484
"8395x1095",8394.79547359598,1095.33983954017
"8396x1327",8395.61031492879,1326.82285816973
"8368x613",8368.02034268918,613.201598738216
"8379x6204",8379.11634960691,6204.31405901194
"8344x3255",8344.37850799758,3255.10590529395
"8404x2037",8404.20192610852,2036.70494998424
"8440x1834",8440.49100923376,1833.98872509315
"8433x2626",8433.1722311492,2626.32151996667
"8435x1542",8434.78745906717,1541.88326400566
"8456x1423",8456.04952249255,1423.24229722138
"8461x4962",8461.39731490097,4961.82052815809
"8450x5305",8450.10762030481,5304.7849273971
"8459x1205",8458.6165547025,1205.08138195777
"8466x953",8465.90683283946,953.156135610947
"8484x4249",8483.8456580884,4248.51097185674
"8497x3069",8497.17710972894,3069.02756661292
"8457x2803",8457.07254231456,2802.8242467256
"8489x4730",8489.34229962118,4730.3316163846
"8490x2449",8490.45042624473,2449.41745447308
"8463x5668",8462.68560112431,5667.53987479239
"8538x1676",8537.6813502328,1675.77547853078
"8502x5868",8502.33947431113,5868.23317186797
"8542x6176",8541.67348079891,6176.06734360672
"8541x475",8540.70067789706,474.505222425882
"8560x2290",8560.16253315929,2289.68962903701
"8544x4022",8543.5654407011,4021.5534085195
"8560x1015",8559.94275049687,1014.72766493771
"8550x738",8549.81689893283,738.472341494036
"8530x114",8529.74281835293,113.647875590114
"8596x2091",8596.45399005937,2090.95064199917
"8603x1912",8602.58233809487,1911.65230400958
"8611x5602",8611.20024735172,5602.11289455288
"8615x2777",8614.77113402062,2777.11192930781
"8644x1427",8644.00900113607,1426.56756678027
"8631x5146",8631.07574019895,5145.82457577531
"8672x5332",8671.78143069186,5331.97656128846
"8661x934",8661.3349706861,934.155442877515
"8684x774",8683.83949356749,774.369171601661
"8683x2953",8683.45845059991,2952.83928306918
"8738x3824",8737.99280854362,3823.56659633107
"8757x5850",8756.68586836951,5850.03885058088
"8760x538",8760.49263519767,538.025942086474
"8752x5607",8752.01212089819,5606.99067623216
"8800x1526",8800.00447206852,1526.32380808004
"8755x1823",8754.75630514911,1823.41371607282
"8784x6231",8783.75999901122,6230.70279823998
"8791x924",8790.63193327376,923.844086982425
"8830x1310",8829.80045973933,1310.30990001785
"8832x5076",8831.66436691712,5076.19379346946
"8843x2059",8843.3451236168,2059.4752069571
"8893x3594",8892.96697674419,3593.65888372093
"8827x4151",8827.12040042053,4151.14142706952
"8848x314",8847.52739230516,313.698191384413
"8839x748",8839.18701273389,747.648161382536
"8899x3463",8898.89618177559,3463.11749824315
"8885x3134",8884.84809474768,3134.44474124614
"8888x5683",8888.14547593373,5682.57736169657
"8946x88",8946.44483453612,88.2587824805496
"8930x4519",8929.57105755246,4519.13852067318
"8907x3931",8906.66031702437,3930.53246753247
"8927x6239",8927.34091812965,6239.31063575933
"8932x1655",8932.47362246295,1655.13192679207
"8936x4086",8935.99058540738,4086.47869197256
"8962x806",8961.95715736666,805.979994460004
"8920x3280",8919.82411336162,3279.74781842927
"8939x2833",8939.04127079877,2833.00718845825
"8922x5355",8922.39963571759,5354.90749615563
"9013x2062",9013.20874340322,2061.77906147483
"9033x4195",9032.5826977555,4194.5401176727
"9064x3040",9063.62092645466,3040.37555380526
"9070x1384",9070.48735193503,1383.55183728561
"9064x1843",9063.90112501392,1843.44224557235
"9139x5356",9138.80726672172,5356.16458652825
"9089x6157",9088.84204815542,6157.00462436706
"9085x6395",9084.62646264627,6394.60698005284
"9120x378",9119.95519672504,377.693668978849
"9132x868",9132.46042351974,867.565974506579
"9121x1202",9120.94260430468,1202.26433017524
"9155x5902",9155.32981686218,5901.67689256477
"9128x3538",9127.69835708168,3537.51633834255
"9143x3884",9143.03059747777,3884.32499483151
"9166x4979",9166.23543630159,4979.31022505687
"9153x4117",9152.60072803263,4117.1455391149
"9157x4348",9157.17123120863,4347.98408129829
"9186x6519",9186.21420603492,6519.06305426962
"9244x796",9244.34499722288,796.422862281467
"9226x3671",9226.28184034125,3670.67524157744
"9227x5628",9226.59411900903,5628.29983792545
"9249x4027",9248.76033096053,4027.40528797264
"9226x576",9226.133483104,576.26337795251
"9250x4533",9249.6261112909,4533.1746083116
"9267x3812",9266.50472415291,3812.36642050391
"9310x1451",9309.80989322925,1450.69247766201
"9350x1162",9350.12280407831,1161.73665693361
"9306x3470",9306.14902745995,3470.08282481566
"9311x5858",9311.23572337981,5857.52684532497
"9344x2557",9343.65468075927,2556.99566436583
"9311x2210",9310.97995574366,2210.20396588395
"9375x6273",9375.08354164987,6273.33799693573
"9353x2832",9352.54416199215,2832.07143088745
"9397x6117",9397.21343377276,6117.1410980733
"9400x75",9399.98585804454,75.4119923782303
"9383x803",9383.13584113855,803.122552000973
"9389x3044",9388.60318005033,3044.3091969801
"9388x3977",9388.35402567095,3977.14838584208
"9408x4955",9408.15857428623,4954.82527732315
"9409x1853",9408.71897301288,1853.00401935854
"9395x5560",9394.76805046458,5559.89066007445
"9407x5715",9406.76629183637,5714.75495838498
"9402x3356",9402.33683289589,3355.722421061
"9425x4830",9424.77271679498,4829.94725923194
"9451x2049",9450.89217363124,2048.63233890859
"9455x641",9454.86661797902,640.501427433276
"9485x3484",9484.59412890874,3484.09763880026
"9478x1639",9478.08389789171,1639.25088071107
"9504x2487",9504.2068496784,2486.7951064253
"9469x3768",9468.78508629111,3768.3176308839
"9581x2272",9580.66219162364,2271.80908122285
"9547x3261",9546.66957944447,3260.66589818912
"9531x4023",9531.08518800746,4022.60758861707
"9511x6157",9510.8310602254,6157.47695786376
"9514x4702",9513.50012865377,4702.1469740634
"9531x153",9531.0812350024,153.214781634938
"9557x5066",9556.5821053161,5065.67902228034
"9556x1049",9556.13788540165,1048.828932035
"9551x3131",9551.33129930698,3131.04973194438
"9520x3623",9520.12769538569,3623.08904696878
"9562x5979",9562.12452360012,5979.18356053943
"9595x1502",9594.90800091273,1502.35693986351
"9479x336",9478.53291927115,336.275311541984
"9640x3805",9640.24390810607,3804.71807382882
"9624x5589",9624.29331154907,5588.60626978454
"9600x2877",9600.24919245904,2876.9028895284
"9629x595",9628.74533549812,595.349072422879
"9553x4213",9553.00780419665,4212.90765540069
"9632x1310",9632.10295054924,1309.6020320174
"9596x2709",9595.92273225327,2709.18439383267
"9653x4857",9653.12704202398,4856.60505995111
"9656x1728",9656.17046501382,1728.163796211
"9711x4170",9711.28990323938,4169.90452250736
"9743x808",9743.30245013908,808.44457596023
"9727x2531",9726.627401533,2531.07215383084
"9672x3399",9671.77634181365,3399.38697878566
"9714x335",9714.27924823806,334.891777603759
"9751x5867",9751.29084976319,5867.30297940302
"9738x3642",9738.1136616657,3641.6385781689
"9766x5379",9765.7909357229,5379.14740651387
"9774x6516",9773.74072934824,6515.91664103353
"9764x4534",9763.74789090909,4533.94869090909
"9838x602",9838.22099580662,602.453800549477
"9784x2084",9784.09464737286,2084.36567856139
"9827x6131",9826.86915007717,6130.77552515238
"9849x1012",9849.28690003609,1011.99030133526
"9854x3139",9853.52344616019,3139.49459926272
"9916x1155",9916.33876291619,1155.25337256028
"9834x1854",9834.23218751325,1854.03844360615
"9868x3629",9868.10682771873,3629.06266912428
"9868x1694",9867.9684605157,1694.03803483075
"9894x4564",9893.62426414128,4563.96720985126
"9929x1933",9929.20513598834,1932.82036182613
"9888x1469",9887.72811930981,1468.77646752796
"9942x5457",9941.68952869058,5457.19932670083
"9973x3029",9972.90403659342,3029.19742054136
"9936x4060",9935.53121763894,4059.8174188816
"9969x6336",9969.30642183356,6335.79757628655
"9980x3803",9980.38303127506,3803.05603849238
"9927x4814",9927.47041782275,4814.37091969969
"9954x6488",9954.20406874982,6487.69447074689
"9934x2421",9934.20463569052,2420.95992059234
"9969x3404",9969.13689201591,3404.12719049076
"9964x5705",9963.98282312525,5704.70728723029
"9986x919",9986.1818303452,919.274551779502
"10005x4645",10005.4013836182,4645.06998690264
"10031x4359",10030.6829386177,4358.70044573331
"10076x5061",10075.9540901502,5060.53870648612
"10048x5349",10048.2127091241,5348.94123435962
"10033x3594",10033.1969108911,3593.65873267327
"10044x4203",10044.4958839772,4202.97741993755
"10090x1435",10089.9984219686,1435.05207503761
"10074x1786",10074.4123448861,1785.50526412368
"10143x524",10142.8134979003,523.848479034768
"10097x2534",10097.4729148115,2534.18777827248
"10104x5928",10104.4615801844,5927.60212137648
"10108x1043",10108.2929512827,1042.68604377501
"10160x2029",10159.8458812886,2028.68399758758
"10116x6518",10116.0669695593,6518.13784643344
"10131x2844",10131.2687573563,2844.38869272049
"10126x3846",10125.7178367135,3846.16436124112
"10125x47",10125.140303597,47.1416785832142
"10154x3662",10154.4193609307,3662.49342801027
"10166x4672",10166.2439155333,4671.99930974537
"10184x5288",10184.0721610557,5288.42354624588
"10129x2251",10128.7867808928,2250.67299684375
"10204x6159",10204.4979111697,6158.87192172383
"10212x3269",10211.6184834123,3268.73826224329
"10248x932",10248.356437166,932.184061815246
"10247x1253",10246.9807455573,1252.93706006755
"10246x4434",10245.5190234187,4433.98408419751
"10269x5877",10269.4930929973,5876.55945126814
"10264x6034",10264.0247203864,6033.83817361464
"10277x3730",10277.2962566081,3729.86062294614
"10281x1636",10280.7568441801,1636.19566352747
"10286x1839",10285.6915283316,1838.50586571455
"10291x1064",10290.9625914765,1064.38854928971
"10298x3417",10297.9425067274,3417.28782860691
"10321x6284",10320.6068552604,6284.38156243464
"10276x3949",10275.987293956,3948.55571771978
"10362x2593",10361.880672519,2592.73140571013
"10376x3539",10376.3409777778,3538.79182222222
"10345x3042",10344.9336378448,3042.0433201443
"10379x3192",10378.6709936695,3191.83213599829
"10410x3931",10410.3739212118,3930.97813068749
"10396x1141",10395.988598514,1140.53744982492
"10396x5211",10395.9348778476,5211.35473147098
"10440x5663",10439.9524744814,5662.61830788918
"10411x6452",10411.3891185522,6451.65274906986
"10436x2267",10435.7548610525,2266.89455190472
"10491x4812",10490.8771914407,4811.93211476778
"10459x4161",10459.4698977196,4161.32066227058
"10436x1444",10436.1204964968,1443.98123910801
"10425x5540",10425.1350405788,5539.71268772164
"10484x4361",10483.5130366492,4360.58285340314
"10460x5395",10460.2926178792,5394.54860962947
"10477x1285",10476.8780480296,1284.59396551724
"10476x5808",10475.9376289735,5807.67699227898
"10495x3253",10495.1109986304,3253.09920800333
"10517x4529",10517.1255411255,4528.59384256095
"10519x5045",10519.3903273277,5044.75995306845
"10567x5931",10567.3781166416,5931.11129215728
"10502x6202",10501.9651221878,6201.91915738901
"10576x3965",10576.1050903989,3965.21378087196
"10594x804",10593.5674934684,803.900912814889
"10615x5276",10614.5483195748,5276.05898539476
"10595x1975",10595.3924281883,1975.155595289
"10580x6061",10580.1969599418,6061.46608627495
"10602x6484",10602.4620560748,6484.00137071651
"10625x312",10625.3003163034,312.069552361961
"10651x2799",10651.1759085898,2799.07004497017
"10640x3792",10639.5667991775,3791.88948594928
"10702x589",10702.0622215731,588.913191655104
"10634x1123",10633.6288513772,1122.82193264568
"10691x2056",10691.246162822,2055.71200969392
"10665x3302",10665.4025183546,3302.27769380263
"10757x348",10757.048551005,348.227399547889
"10686x4539",10686.1453496633,4538.71907590009
"10751x4080",10750.6385886686,4080.28883342219
"10732x5553",10731.5306495883,5552.76859234087
"10716x2579",10716.4451101291,2579.31573247629
"10769x3616",10769.4278509698,3615.94248072693
"10858x3889",10858.1659962996,3889.1827085512
"10844x905",10843.8517615404,905.126839317245
"10835x1857",10835.1010582438,1856.76242022781
"10867x4476",10866.6950996605,4475.90462181217
"10827x4755",10826.639597074,4754.64506535556
"10857x6468",10856.5136529025,6467.57799512635
"10876x702",10876.1657191081,702.071333392556
"10848x3002",10848.4403091518,3002.09447042824
"10893x5045",10892.7275570346,5044.81484302955
"10836x6211",10835.5494824618,6211.01230060777
"10894x3499",10894.1014567527,3499.03590288316
"10953x2973",10952.8648765299,2972.64706970435
"10947x5183",10946.7110831414,5183.01327507184
"10955x1236",10955.234539779,1236.43905902866
"10961x1686",10960.5810823326,1685.73299786991
"10953x2055",10952.6061399753,2055.10323116831
"10975x6059",10975.4245557453,6058.95323468033
"11030x5319",11029.7808473107,5319.11896433163
"10997x3224",10996.8359637586,3223.93844074236
"10958x2630",10958.1191547726,2629.99608532282
"10999x3371",10999.3210557416,3371.21902698444
"11020x2247",11020.4892343268,2247.06081706064
"11047x3519",11047.2388837613,3519.11987621478
"11056x3658",11055.5907316027,3658.17631409569
"11084x4243",11084.2355867788,4242.60221121732
"11096x5481",11096.3733684662,5481.35284024756
"11100x327",11100.2571418482,327.169603446449
"11119x1758",11119.1811797267,1758.42909531223
"11115x2604",11115.0327772447,2603.81680027237
"11117x4672",11117.2343895065,4672.07203561311
"11115x4522",11115.041919022,4522.01906684612
"11128x104",11127.8811209267,104.420259755455
"11018x5766",11017.5811506541,5765.71367280912
"11171x1314",11171.1858475309,1313.84234081763
"11153x4389",11153.3897819592,4388.50734622318
"11237x1137",11236.64521395,1137.32245857037
"11128x3057",11128.360228456,3057.09349657631
"11187x6006",11187.4963905775,6006.29364551672
"11204x777",11203.6283678009,776.910439153003
"11179x1640",11179.1231875374,1640.10936688636
"11223x3705",11222.8277346747,3705.02702702703
"11166x528",11165.6668631871,528.491590081498
"11221x1910",11221.3760507937,1910.24744126984
"11193x5034",11192.5352878904,5034.0069105452
"11233x1509",11232.5709386548,1509.26376940133
"11236x3533",11236.1619468177,3532.79939041951
"11259x193",11259.1276595745,192.767733860874
"11273x6399",11272.9119806223,6399.11712316005
"11273x2852",11272.7257185517,2852.46353116835
"11287x486",11287.266726791,486.377938109464
"11246x5192",11245.8622487356,5192.00643236934
"11278x2693",11277.5657237937,2693.17992534964
"11310x3817",11310.4136242083,3817.49292047854
"11317x5865",11317.3598279707,5864.96928048059
"11289x2092",11289.10681682,2092.31877621515
"11295x6264",11294.6962720927,6264.01688202386
"11289x3246",11289.4413093705,3246.13688687154
"11376x5339",11376.0161466553,5338.59760835256
"11426x4585",11425.6735973375,4585.43048038458
"11436x4902",11435.6704490454,4902.25090974276
"11479x4356",11478.8167689989,4355.52731484605
"11438x4170",11437.7236270828,4169.51956700305
"11415x3586",11415.1870186041,3586.41210451475
"11545x2313",11545.3015959048,2312.96347485697
"11435x5970",11435.1898056273,5969.54193285307
"11480x2795",11479.6581447464,2795.32812549317
"11471x1833",11471.2326227989,1833.21283595922
"11521x2450",11520.5438198554,2449.75654174885
"11464x1964",11463.6966990631,1963.94435688644
"11519x1375",11519.0893113057,1375.33757961783
"11473x3867",11473.3441593397,3867.19773909923
"11525x6546",11525.2661230905,6545.95034137237
"11561x1613",11560.954347259,1613.47176983565
"11548x5310",11548.0233074935,5309.89658914729
"11577x2621",11576.9224449556,2620.94972067039
"11552x3997",11551.535652988,3997.4311515057
"11639x3593",11638.6099363136,3593.00754343659
"11577x4098",11577.1770897833,4098.22254901961
"11624x6173",11623.8887663358,6173.29327517631
"11665x4650",11664.7959433962,4649.63116981132
"11703x1056",11702.9848649788,1056.47125750606
"11724x3167",11723.5711339177,3166.6010745355
"11715x441",11715.4462921197,441.229171575723
"11814x4253",11813.9060488074,4253.32957262861
"11855x5179",11855.2009576965,5179.13747066658
"11825x2335",11824.6774653862,2335.02745960122
"11837x1715",11836.9297770004,1715.22629354322
"11829x1497",11829.3698513328,1497.49112075038
"11888x4548",11887.9503305702,4547.99405980468
"11855x3025",11854.7435315087,3024.58480910764
"11860x5467",11859.5325669163,5466.96908784765
"11903x4682",11902.6591081697,4681.68213626994
"11972x6125",11972.3186528497,6125.21787280077
"11957x5748",11956.6543361645,5747.96261734466
"11964x2086",11964.1203107589,2085.61532747307
"11980x1106",11979.9435936948,1106.20385887187
"11964x3998",11964.073880597,3997.50483870968
"11988x2555",11988.3506573347,2555.31920930672
"12008x5119",12007.7443579767,5119.47795071336
"12034x1300",12034.3148584906,1300.26525648585
"12008x5628",12007.7294384871,5627.51193809096
"12028x6403",12027.6851813643,6402.61874303636
"12048x3810",12048.3143994847,3809.71051706974
"12052x2289",12052.0906124609,2289.21019445302
"12088x4372",12087.5911458333,4371.93904931435
"12111x1018",12111.0102313167,1018.37191789527
"12146x4182",12145.9847852761,4182.11259713701
"12202x5767",12202.0478858606,5766.91868123713
"12148x6557",12148.4523959647,6556.69022698613
"12179x6408",12179.0650204186,6408.41666666667
"12203x2263",12202.993006993,2263.09218781219
"12139x4587",12138.610163191,4586.79684770083
"12214x5199",12214.4845575368,5199.40717968122
"12285x3492",12284.5316233052,3491.95591791865
"12274x5332",12273.8030857741,5332.3980125523
"12271x5994",12271.3768260529,5993.73538563861
